Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0008502~melatonin receptor activity	3	0.12244897959183673	0.0493866970525833	P49286, P48039, Q13585	2205	3	16387	7.431746031746031	1.0	0.5933886479196752	0.5713142909037477
GOTERM_MF_DIRECT	GO:0004517~nitric-oxide synthase activity	3	0.12244897959183673	0.0493866970525833	P29474, P29475, P35228	2205	3	16387	7.431746031746031	1.0	0.5933886479196752	0.5713142909037477
GOTERM_MF_DIRECT	GO:0004995~tachykinin receptor activity	3	0.12244897959183673	0.0493866970525833	P29371, P21452, P25103	2205	3	16387	7.431746031746031	1.0	0.5933886479196752	0.5713142909037477
GOTERM_MF_DIRECT	GO:0008184~glycogen phosphorylase activity	3	0.12244897959183673	0.0493866970525833	P06737, P11217, P11216	2205	3	16387	7.431746031746031	1.0	0.5933886479196752	0.5713142909037477
GOTERM_MF_DIRECT	GO:0008332~low voltage-gated calcium channel activity	3	0.12244897959183673	0.0493866970525833	O95180, Q9P0X4, O43497	2205	3	16387	7.431746031746031	1.0	0.5933886479196752	0.5713142909037477
GOTERM_MF_DIRECT	GO:0005280~hydrogen:amino acid symporter activity	3	0.12244897959183673	0.0493866970525833	Q495N2, Q495M3, Q7Z2H8	2205	3	16387	7.431746031746031	1.0	0.5933886479196752	0.5713142909037477
GOTERM_MF_DIRECT	GO:0004813~alanine-tRNA ligase activity	3	0.12244897959183673	0.0493866970525833	Q9BTE6, P49588, Q5JTZ9	2205	3	16387	7.431746031746031	1.0	0.5933886479196752	0.5713142909037477
GOTERM_MF_DIRECT	GO:0046624~sphingolipid transporter activity	3	0.12244897959183673	0.0493866970525833	Q8IVW8, Q6ZMD2, Q9H2V7	2205	3	16387	7.431746031746031	1.0	0.5933886479196752	0.5713142909037477
GOTERM_MF_DIRECT	GO:0004705~JUN kinase activity	3	0.12244897959183673	0.0493866970525833	P45983, P45984, P53779	2205	3	16387	7.431746031746031	1.0	0.5933886479196752	0.5713142909037477
GOTERM_MF_DIRECT	GO:0015297~antiporter activity	7	0.2857142857142857	0.05317911284257593	P51793, P51795, Q8WY07, P16260, P51797, Q8TBB6, P52569	2205	21	16387	2.477248677248677	1.0	0.6294184549875033	0.6060037709747272
GOTERM_MF_DIRECT	GO:0005452~inorganic anion exchanger activity	7	0.2857142857142857	0.05317911284257593	A6NK97, P40879, Q8N4F4, Q4U2R8, Q9NSA0, P02730, Q9BY07	2205	21	16387	2.477248677248677	1.0	0.6294184549875033	0.6060037709747272
GOTERM_MF_DIRECT	GO:0015101~organic cation transmembrane transporter activity	4	0.163265306122449	0.05589925423658652	O15244, Q9Y267, O75751, O15245	2205	7	16387	4.24671201814059	1.0	0.6471256731330381	0.6230522716734862
GOTERM_MF_DIRECT	GO:0015108~chloride transmembrane transporter activity	4	0.163265306122449	0.05589925423658652	O43511, P40879, Q9H2B4, P02730	2205	7	16387	4.24671201814059	1.0	0.6471256731330381	0.6230522716734862
GOTERM_MF_DIRECT	GO:0015180~L-alanine transmembrane transporter activity	4	0.163265306122449	0.05589925423658652	Q6YBV0, Q495N2, Q495M3, Q7Z2H8	2205	7	16387	4.24671201814059	1.0	0.6471256731330381	0.6230522716734862
GOTERM_MF_DIRECT	GO:0015078~hydrogen ion transmembrane transporter activity	9	0.36734693877551017	0.056953240370832534	Q13488, Q9HBG4, Q93050, Q495N2, P00846, Q495M3, Q7Z2H8, Q9Y487, Q7Z3U7	2205	32	16387	2.0901785714285714	1.0	0.6545495596242058	0.630199985842473
GOTERM_MF_DIRECT	GO:0003725~double-stranded RNA binding	14	0.5714285714285714	0.05946899319237279	Q96SI9, Q9Y623, Q8IY21, P12814, Q9NR30, Q9NX74, P19525, Q9H2U1, Q9NS39, Q8NBJ9, Q7L2E3, Q9NYK1, Q8WYQ5, Q9UPY3	2205	61	16387	1.705646630236794	1.0	0.6785454906698075	0.653303256149304
GOTERM_MF_DIRECT	GO:0017048~Rho GTPase binding	8	0.326530612244898	0.06129763912582164	Q5S007, Q13576, Q5JSL3, Q86VI3, O75116, Q9H8V3, Q5VV41, P21333	2205	27	16387	2.201998824221046	1.0	0.6944146832396652	0.668582106750926
GOTERM_MF_DIRECT	GO:0000049~tRNA binding	12	0.4897959183673469	0.06516814539896301	Q9BTE6, P54577, Q9HAV4, Q96BT7, O75648, Q7Z4G4, Q7Z2T5, P57772, P49588, Q5JTZ9, O14746, P56192	2205	50	16387	1.7836190476190474	1.0	0.7330260893812436	0.7057571491079186
GOTERM_MF_DIRECT	GO:0044325~ion channel binding	21	0.8571428571428572	0.06621734788646456	Q14524, Q9Y5Y9, Q14721, Q08043, Q5S007, P07947, P29475, P32418, A6NFQ2, P35609, P07948, Q9UK17, P12814, Q12959, Q06787, Q8TDN1, O43707, Q9Y4C2, P06241, P48995, P21333	2205	105	16387	1.4863492063492065	1.0	0.7347954146311436	0.7074606545660507
GOTERM_MF_DIRECT	GO:0004708~MAP kinase kinase activity	5	0.20408163265306123	0.06625204558149655	P52564, Q5S007, O14733, P53779, P46734	2205	12	16387	3.0965608465608465	1.0	0.7347954146311436	0.7074606545660507
GOTERM_MF_DIRECT	GO:0071949~FAD binding	7	0.2857142857142857	0.07847226703785687	O94851, Q9UBK8, Q9Y2Z9, Q8TDZ2, O43272, O00116, Q15067	2205	23	16387	2.2618357487922705	1.0	0.846646364095517	0.8151506922912071
GOTERM_MF_DIRECT	GO:0017134~fibroblast growth factor binding	7	0.2857142857142857	0.07847226703785687	P35052, P21802, Q14524, P11362, P05106, P22607, O43427	2205	23	16387	2.2618357487922705	1.0	0.846646364095517	0.8151506922912071
GOTERM_MF_DIRECT	GO:0042162~telomeric DNA binding	7	0.2857142857142857	0.07847226703785687	P19338, P13010, Q92540, Q9UPR3, Q2NKJ3, Q92900, O14746	2205	23	16387	2.2618357487922705	1.0	0.846646364095517	0.8151506922912071
GOTERM_MF_DIRECT	GO:0032452~histone demethylase activity	7	0.2857142857142857	0.07847226703785687	P29375, Q9BY66, O15054, O75164, Q9H3R0, Q9UGL1, Q8NB78	2205	23	16387	2.2618357487922705	1.0	0.846646364095517	0.8151506922912071
GOTERM_MF_DIRECT	GO:0005057~receptor signaling protein activity	10	0.40816326530612246	0.08020071442411639	P04049, P15056, Q8TEW6, Q8IVF5, Q13009, P19174, Q9UHV5, Q9P212, Q9P104, P10398	2205	40	16387	1.857936507936508	1.0	0.8590425222292745	0.8270857070895977
GOTERM_MF_DIRECT	GO:0005049~nuclear export signal receptor activity	4	0.163265306122449	0.08070449925104785	Q9HAV4, Q9UIA9, Q9H2T7, Q9C0E2	2205	8	16387	3.715873015873016	1.0	0.8590425222292745	0.8270857070895977
GOTERM_MF_DIRECT	GO:0016409~palmitoyltransferase activity	6	0.24489795918367346	0.08347037440682001	Q969W1, Q9NXF8, Q9Y397, Q9H6R6, Q9NUE0, Q8IZN3	2205	18	16387	2.477248677248677	1.0	0.8601886257095501	0.8281891749422969
GOTERM_MF_DIRECT	GO:0019901~protein kinase binding	60	2.4489795918367347	0.08430366923151386	Q14524, Q14764, Q92616, P09769, P19174, O14672, Q8WUI4, P50570, Q9C030, Q9H3S7, Q96KP1, Q9NR23, P42345, Q8NB16, Q99683, P46940, Q9HC98, P52564, P56524, O96017, Q12959, O60733, Q8TDC3, Q8IYM9, Q86T82, P08575, P00533, P46459, P46734, Q05193, P13807, P06239, Q8IWQ3, Q6IA86, Q13418, P12755, Q9BUZ4, Q8NHX9, Q05469, Q9UEW8, Q8N122, P09874, Q9NQC7, Q9ULU8, Q13467, P51812, O43306, P36956, P13533, Q9NQT8, Q7L0J3, Q9P2M4, P43405, O60674, Q9ULZ2, Q9HC29, P09884, Q15334, Q6R327, O14733	2205	368	16387	1.2116977225672878	1.0	0.8601886257095501	0.8281891749422969
GOTERM_MF_DIRECT	GO:0031625~ubiquitin protein ligase binding	47	1.9183673469387756	0.0855616366832179	Q14524, Q6IQ16, Q5VVQ6, O43791, Q96EP0, Q8IX21, O94941, Q9UPR3, P07948, Q13618, Q13617, P12755, Q8TD23, O75164, P32245, Q9BUZ4, Q9H461, P17987, P13010, Q92990, P42704, Q92995, P78371, Q8WXK1, O15534, Q92796, Q13002, P06400, Q969V5, O96017, Q969K4, Q13467, Q8IWT3, Q13546, Q96BI1, O76024, Q149N8, Q9NVR0, Q96SB8, Q9UNE7, P24928, Q14164, Q9UJX6, Q9ULV1, P23458, P00533, A6NK59	2205	280	16387	1.2474716553287981	1.0	0.8601886257095501	0.8281891749422969
GOTERM_MF_DIRECT	GO:0050998~nitric-oxide synthase binding	5	0.20408163265306123	0.08586176123180984	Q14524, Q05193, P50570, Q9UQ16, P23634	2205	13	16387	2.8583638583638584	1.0	0.8601886257095501	0.8281891749422969
GOTERM_MF_DIRECT	GO:0030676~Rac guanyl-nucleotide exchange factor activity	5	0.20408163265306123	0.08586176123180984	Q70Z35, Q13009, Q96Q42, Q92608, Q9UKW4	2205	13	16387	2.8583638583638584	1.0	0.8601886257095501	0.8281891749422969
GOTERM_MF_DIRECT	GO:0022891~substrate-specific transmembrane transporter activity	5	0.20408163265306123	0.08586176123180984	Q9NY64, Q9Y267, Q8N4V2, Q8IZD6, Q8N434	2205	13	16387	2.8583638583638584	1.0	0.8601886257095501	0.8281891749422969
GOTERM_MF_DIRECT	GO:0003724~RNA helicase activity	5	0.20408163265306123	0.08586176123180984	Q9Y620, P42285, Q15477, Q9GZR7, Q08211	2205	13	16387	2.8583638583638584	1.0	0.8601886257095501	0.8281891749422969
GOTERM_MF_DIRECT	GO:0098641~cadherin binding involved in cell-cell adhesion	46	1.8775510204081631	0.08853901265577446	P50990, Q9H2G2, Q7KZF4, O15020, Q92616, Q9NVD7, Q9Y265, Q86SQ0, Q92817, O75369, Q9UNF0, Q5VV41, Q9ULH1, Q14C86, P35579, O60645, Q04637, Q9H3U1, P40121, O60763, Q9Y6E0, O60664, O14908, Q9NUQ8, P55196, Q9UQB8, Q92597, P46940, Q9BZ29, Q6P996, P42566, Q9UM47, O75874, Q7Z478, Q12959, Q01082, Q07960, P42356, O60437, Q8TCG1, P49327, P00533, Q9UM54, P29317, Q9UHR4, P21333	2205	274	16387	1.2476653921909397	1.0	0.8601886257095501	0.8281891749422969
GOTERM_MF_DIRECT	GO:0050661~NADP binding	9	0.36734693877551017	0.0890063992762044	Q9NRD9, Q9UBK8, Q13423, O95479, P29474, P29475, O75874, P35228, Q9UHB4	2205	35	16387	1.9110204081632653	1.0	0.8601886257095501	0.8281891749422969
GOTERM_MF_DIRECT	GO:0034596~phosphatidylinositol phosphate 4-phosphatase activity	3	0.12244897959183673	0.09003235300616981	O15056, O43426, Q9Y2H2	2205	4	16387	5.5738095238095235	1.0	0.8601886257095501	0.8281891749422969
GOTERM_MF_DIRECT	GO:0017018~myosin phosphatase activity	3	0.12244897959183673	0.09003235300616981	P13535, P13533, P11055	2205	4	16387	5.5738095238095235	1.0	0.8601886257095501	0.8281891749422969
GOTERM_MF_DIRECT	GO:0035173~histone kinase activity	3	0.12244897959183673	0.09003235300616981	Q9UIG0, P24941, P06493	2205	4	16387	5.5738095238095235	1.0	0.8601886257095501	0.8281891749422969
GOTERM_MF_DIRECT	GO:0042165~neurotransmitter binding	3	0.12244897959183673	0.09003235300616981	P48066, Q05586, O60391	2205	4	16387	5.5738095238095235	1.0	0.8601886257095501	0.8281891749422969
GOTERM_MF_DIRECT	GO:0004583~dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity	3	0.12244897959183673	0.09003235300616981	Q9BVK2, Q5I7T1, Q5BKT4	2205	4	16387	5.5738095238095235	1.0	0.8601886257095501	0.8281891749422969
GOTERM_MF_DIRECT	GO:0004694~eukaryotic translation initiation factor 2alpha kinase activity	3	0.12244897959183673	0.09003235300616981	P19525, Q9BQI3, Q9NZJ5	2205	4	16387	5.5738095238095235	1.0	0.8601886257095501	0.8281891749422969
GOTERM_MF_DIRECT	GO:0005332~gamma-aminobutyric acid:sodium symporter activity	3	0.12244897959183673	0.09003235300616981	P48065, P48066, Q9NSD5	2205	4	16387	5.5738095238095235	1.0	0.8601886257095501	0.8281891749422969
GOTERM_MF_DIRECT	GO:0034617~tetrahydrobiopterin binding	3	0.12244897959183673	0.09003235300616981	P29474, P29475, P35228	2205	4	16387	5.5738095238095235	1.0	0.8601886257095501	0.8281891749422969
